98331,FORKS,WA,CLALLAM,360/564,N,,UPPER HOH,47.851473,-124.28411,8,32,9,Y,Z16806, ,Y,53,Z17659,, ,Forks,Upper Hoh,53,9,N,N,C,542926,,Clallam
98331,FORKS,WA,CLALLAM,360/564,N,,CLEARWATER,47.851473,-124.28411,8,32,9,Y,Z16806, ,Y,53,Z16616,, ,Forks,Clearwater,53,9,N,N,C,542926,,Clallam
98331,FORKS,WA,CLALLAM,360/564,N,,KALALOCK,47.851473,-124.28411,8,32,9,Y,Z16806, ,Y,53,Z16952,, ,Forks,Kalalock,53,9,N,N,C,542926,,Clallam
98331,FORKS,WA,CLALLAM,360/564,N,,BOGACHIEL,47.851473,-124.28411,8,32,9,Y,Z16806, ,Y,53,Z16515,, ,Forks,Bogachiel,53,9,N,N,C,542926,,Clallam
98331,FORKS,WA,CLALLAM,360/564,P,,FORKS,47.851473,-124.28411,8,32,9,Y,Z16806, ,Y,53,Z16806,,P,Forks,Forks,53,9,P,N,C,542926,,Clallam
98332,GIG HARBOR,WA,PIERCE,253,P,,GIG HARBOR,47.364929,-122.605331,8,46,53,Y,Z16840, , ,53,Z16840,,P,Gig Harbor,Gig Harbor,53,53,P,Y,D,543136,,Pierce
98333,FOX ISLAND,WA,PIERCE,253,P,,FOX ISLAND,47.248023,-122.630144,8,46,53,Y,Z16815, , ,53,Z16815,,P,Fox Island,Fox Island,53,53,P,N,C,542976,,Pierce
98333,FOX ISLAND,WA,PIERCE,253,N,,SYLVAN,47.248023,-122.630144,8,46,53,Y,Z16815, , ,53,Z17594,, ,Fox Island,Sylvan,53,53,N,N,C,542976,,Pierce
98333,FOX ISLAND,WA,PIERCE,253,N,,FOX IS,47.248023,-122.630144,8,46,53,Y,Z16815, , ,53,Z16814,A, ,Fox Island,Fox Is,53,53,N,N,C,542976,,Pierce
98333,FOX ISLAND,WA,PIERCE,253,N,,SHOREWOOD BEACH,47.248023,-122.630144,8,46,53,Y,Z16815, , ,53,Z17448,, ,Fox Island,Shorewood Beach,53,53,N,N,C,542976,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,ROSEDALE,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17392,, ,Gig Harbor,Rosedale,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,VICTOR,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17676,, ,Gig Harbor,Victor,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,ARLETTA,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z16455,, ,Gig Harbor,Arletta,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,PT FOSDICK,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17323,A, ,Gig Harbor,Pt Fosdick,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,SUNNY BAY,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17589,, ,Gig Harbor,Sunny Bay,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,RAFT IS,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17344,A, ,Gig Harbor,Raft Is,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,SHORE ACRES,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17446,, ,Gig Harbor,Shore Acres,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,WAUNA SHORES,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17701,, ,Gig Harbor,Wauna Shores,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,PICNIC POINT,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17285,, ,Gig Harbor,Picnic Point,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,WOLLOCHET,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17753,, ,Gig Harbor,Wollochet,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,ARTONDALE,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z16458,, ,Gig Harbor,Artondale,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,KEY CENTER,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z16976,, ,Gig Harbor,Key Center,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,GLENCOVE,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z16848,, ,Gig Harbor,Glencove,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,SUNRISE BEACH,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17592,, ,Gig Harbor,Sunrise Beach,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,POINT FOSDICK,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17293,, ,Gig Harbor,Point Fosdick,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,CRESCENT VALLEY,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z16655,, ,Gig Harbor,Crescent Valley,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,P,,GIG HARBOR,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z16840,,P,Gig Harbor,Gig Harbor,53,53,P,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,RAFT ISLAND,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17345,, ,Gig Harbor,Raft Island,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,PURDY,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17333,, ,Gig Harbor,Purdy,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,CROMWELL,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z16659,, ,Gig Harbor,Cromwell,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,ELGIN,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z16744,, ,Gig Harbor,Elgin,53,53,N,Y,D,543136,,Pierce
98335,GIG HARBOR,WA,PIERCE,253,N,,WARREN,47.295332,-122.622708,8,46,53,Y,Z16840, , ,53,Z17691,, ,Gig Harbor,Warren,53,53,N,Y,D,543136,,Pierce
98336,GLENOMA,WA,LEWIS,360/564,P,,GLENOMA,46.550878,-122.106589,8,226,41,Y,Z16849, , ,53,Z16849,,P,Glenoma,Glenoma,53,41,P,N,C,543164,,Lewis
98336,GLENOMA,WA,LEWIS,360/564,N,,CARRIAGE HILL,46.550878,-122.106589,8,226,41,Y,Z16849, , ,53,Z16569,, ,Glenoma,Carriage Hill,53,41,N,N,C,543164,,Lewis
98336,GLENOMA,WA,LEWIS,360/564,N,,KOSMOS,46.550878,-122.106589,8,226,41,Y,Z16849, , ,53,Z16990,, ,Glenoma,Kosmos,53,41,N,N,C,543164,,Lewis
98337,BREMERTON,WA,KITSAP,360/564,P,,BREMERTON,47.568751,-122.636669,8,152,35,Y,Z16527, , ,53,Z16527,,P,Bremerton,Bremerton,53,35,P,Y,D,540840,,Kitsap
98337,BREMERTON,WA,KITSAP,360/564,N,,GORST,47.568751,-122.636669,8,152,35,Y,Z16527, , ,53,1903,, ,Bremerton,Gorst,53,35,N,Y,D,540840,,Kitsap
98338,GRAHAM,WA,PIERCE,253,N,,THRIFT,47.015937,-122.29728,8,46,53,Y,Z16857, , ,53,Z17619,, ,Graham,Thrift,53,53,N,N,D,543276,,Pierce
98338,GRAHAM,WA,PIERCE,253,N,,HARBOR HEIGHTS,47.015937,-122.29728,8,46,53,Y,Z16857, , ,53,Z16886,, ,Graham,Harbor Heights,53,53,N,N,D,543276,,Pierce
98338,GRAHAM,WA,PIERCE,253,P,,GRAHAM,47.015937,-122.29728,8,46,53,Y,Z16857, , ,53,Z16857,,P,Graham,Graham,53,53,P,N,D,543276,,Pierce
98339,PORT HADLOCK,WA,JEFFERSON,360/564,N,,HADLOCK,48.00706,-122.748388,8,16,31,Y,Z17301, , ,53,Z16880,, ,Port Hadlock,Hadlock,53,31,N,N,C,546744,,Jefferson
98339,PORT HADLOCK,WA,JEFFERSON,360/564,N,,OAK BAY,48.00706,-122.748388,8,16,31,Y,Z17301, , ,53,Z17212,, ,Port Hadlock,Oak Bay,53,31,N,N,C,546744,,Jefferson
98339,PORT HADLOCK,WA,JEFFERSON,360/564,P,,PORT HADLOCK,48.00706,-122.748388,8,16,31,Y,Z17301, , ,53,Z17301,,P,Port Hadlock,Port Hadlock,53,31,P,N,C,546744,,Jefferson
98339,PORT HADLOCK,WA,JEFFERSON,360/564,N,,IRONDALE,48.00706,-122.748388,8,16,31,Y,Z17301, , ,53,Z16940,, ,Port Hadlock,Irondale,53,31,N,N,C,546744,,Jefferson
98340,HANSVILLE,WA,KITSAP,360/564,P,,HANSVILLE,47.912226,-122.570534,8,152,35,Y,Z16883, , ,53,Z16883,,P,Hansville,Hansville,53,35,P,N,C,543500,,Kitsap
98342,INDIANOLA,WA,KITSAP,360/564,P,,INDIANOLA,47.754381,-122.528091,8,152,35,Y,Z16932, , ,53,Z16932,,P,Indianola,Indianola,53,35,P,N,C,543840,,Kitsap
98343,JOYCE,WA,CLALLAM,360/564,Z,,JOYCE,48.1359,-123.7349,8,32,9,Y,Z16947,P, ,53,Z16947,,P,Joyce,Joyce,53,9,P,N,C,543906,,Clallam
98343,JOYCE,WA,CLALLAM,360/564,Z,,AGATE BEACH,48.1359,-123.7349,8,32,9,Y,Z16947,P, ,53,Z16416,, ,Joyce,Agate Beach,53,9,N,N,C,543906,,Clallam
98343,JOYCE,WA,CLALLAM,360/564,Z,,CRANE,48.1359,-123.7349,8,32,9,Y,Z16947,P, ,53,Z16653,, ,Joyce,Crane,53,9,N,N,C,543906,,Clallam
98343,JOYCE,WA,CLALLAM,360/564,Z,,CRESCENT BEACH,48.1359,-123.7349,8,32,9,Y,Z16947,P, ,53,Z16654,, ,Joyce,Crescent Beach,53,9,N,N,C,543906,,Clallam
98344,KAPOWSIN,WA,PIERCE,253,Z,,KAPOWSIN,46.9856,-122.2244,8,46,53,Y,Z16957,P, ,53,Z16957,,P,Kapowsin,Kapowsin,53,53,P,N,C,543976,,Pierce
98345,KEYPORT,WA,KITSAP,360/564,Z,,KEYPORT,47.698376,-122.62361,8,152,35,Y,Z16978,P, ,53,Z16978,,P,Keyport,Keyport,53,35,P,N,C,544102,,Kitsap
98346,KINGSTON,WA,KITSAP,360/564,P,,KINGSTON,47.819212,-122.528439,8,152,35,Y,Z16981, , ,53,Z16981,,P,Kingston,Kingston,53,35,P,N,D,544116,,Kitsap
98346,KINGSTON,WA,KITSAP,360/564,N,,EGLON,47.819212,-122.528439,8,152,35,Y,Z16981, , ,53,Z16737,, ,Kingston,Eglon,53,35,N,N,D,544116,,Kitsap
98348,LA GRANDE,WA,PIERCE,360/253/564,Z,,LA GRANDE,46.8359,-122.3184,8,46,53,Y,Z16995,P, ,53,Z16995,,P,La Grande,La Grande,53,53,P,N,C,544284,,Pierce
98349,LAKEBAY,WA,PIERCE,253,P,,LAKEBAY,47.268116,-122.74143,8,46,53,Y,Z17013, , ,53,Z17013,,P,Lakebay,Lakebay,53,53,P,N,C,544298,,Pierce
98349,LAKEBAY,WA,PIERCE,253,N,,HOME,47.268116,-122.74143,8,46,53,Y,Z17013, , ,53,Z16916,, ,Lakebay,Home,53,53,N,N,C,544298,,Pierce
98349,LAKEBAY,WA,PIERCE,253,N,,HERRON ISLAND,47.268116,-122.74143,8,46,53,Y,Z17013, , ,53,Z16905,, ,Lakebay,Herron Island,53,53,N,N,C,544298,,Pierce
98349,LAKEBAY,WA,PIERCE,253,N,,HERRON IS,47.268116,-122.74143,8,46,53,Y,Z17013, , ,53,Z16904,A, ,Lakebay,Herron Is,53,53,N,N,C,544298,,Pierce
98350,LA PUSH,WA,CLALLAM,360/564,Z,,LA PUSH,47.900896,-124.601115,8,32,9,Y,Z16996,P, ,53,Z16996,,P,La Push,La Push,53,9,P,N,C,544424,,Clallam
98351,LONGBRANCH,WA,PIERCE,253,P,,LAKEBAY,47.205837,-122.768352,8,46,53,Y,Z17047, , ,53,Z17013,, ,Longbranch,Lakebay,53,53,P,N,C,544298,,Pierce
98351,LONGBRANCH,WA,PIERCE,253,N,,LONGBRANCH,47.205837,-122.768352,8,46,53,Y,Z17047, , ,53,Z17047,,P,Longbranch,Longbranch,53,53,N,N,C,544298,,Pierce
98352,SUMNER,WA,PIERCE,253/360/564,N,,RECREATIONAL EQUIPMENT INC,47.2034,-122.2395,8,46,53,Y,Z17588,U, ,53,Z17352,B, ,Sumner,Recreational Equipment Inc,53,53,N,N,C,548246,Y,Pierce
98352,SUMNER,WA,PIERCE,253/360/564,P,,SUMNER,47.2034,-122.2395,8,46,53,Y,Z17588,U, ,53,Z17588,B,P,Sumner,Sumner,53,53,P,N,C,548246,,Pierce
98352,SUMNER,WA,PIERCE,253/360/564,N,,REI,47.2034,-122.2395,8,46,53,Y,Z17588,U, ,53,8061,B, ,Sumner,REI,53,53,N,N,C,548246,,Pierce
98353,MANCHESTER,WA,KITSAP,360/564,Z,,MANCHESTER,47.553648,-122.545787,8,152,35,Y,Z17078,P, ,53,Z17078,,P,Manchester,Manchester,53,35,P,N,C,545012,,Kitsap
98354,MILTON,WA,PIERCE,253,P,,MILTON,47.249888,-122.315024,8,46,53,Y,Z17144, ,Y,53,Z17144,,P,Milton,Milton,53,53,P,N,D,545446,,Pierce
98355,MINERAL,WA,LEWIS,360/564,N,,CARLSON,46.675048,-122.210943,8,226,41,Y,Z17145, , ,53,Z16566,, ,Mineral,Carlson,53,41,N,N,C,545460,,Lewis
98355,MINERAL,WA,LEWIS,360/564,P,,MINERAL,46.675048,-122.210943,8,226,41,Y,Z17145, , ,53,Z17145,,P,Mineral,Mineral,53,41,P,N,C,545460,,Lewis
98356,MORTON,WA,LEWIS,360/564,N,,LINDBERG,46.528763,-122.23149,8,226,41,Y,Z17156, , ,53,Z17037,, ,Morton,Lindberg,53,41,N,N,C,545628,,Lewis
98356,MORTON,WA,LEWIS,360/564,P,,MORTON,46.528763,-122.23149,8,226,41,Y,Z17156, , ,53,Z17156,,P,Morton,Morton,53,41,P,N,C,545628,,Lewis
98357,NEAH BAY,WA,CLALLAM,360/564,Z,,TATOOSH IS,48.332856,-124.639563,8,32,9,Y,Z17178,P, ,53,Z17605,M1, ,Neah Bay,Tatoosh Is,53,9,N,N,C,545810,,Clallam
98357,NEAH BAY,WA,CLALLAM,360/564,Z,,TATOOSH ISLAND,48.332856,-124.639563,8,32,9,Y,Z17178,P, ,53,Z17606,M1, ,Neah Bay,Tatoosh Island,53,9,N,N,C,545810,,Clallam
98357,NEAH BAY,WA,CLALLAM,360/564,Z,,NEAH BAY,48.332856,-124.639563,8,32,9,Y,Z17178,P, ,53,Z17178,M1,P,Neah Bay,Neah Bay,53,9,P,N,C,545810,,Clallam
98357,NEAH BAY,WA,CLALLAM,360/564,Z,,MAKAH AFB,48.332856,-124.639563,8,32,9,Y,Z17178,P, ,53,Z17071,M1P, ,Neah Bay,Makah AFB,53,9,N,N,C,545810,,Clallam
98357,NEAH BAY,WA,CLALLAM,360/564,Z,,CAPE FLATTERY,48.332856,-124.639563,8,32,9,Y,Z17178,P, ,53,Z16560,M1, ,Neah Bay,Cape Flattery,53,9,N,N,C,545810,,Clallam
98358,NORDLAND,WA,JEFFERSON,360/564,N,,FT FLAGLER,48.055983,-122.708436,8,16,31,Y,Z17198, , ,53,Z16823,A, ,Nordland,Ft Flagler,53,31,N,N,C,545936,,Jefferson
98358,NORDLAND,WA,JEFFERSON,360/564,N,,INDIAN ISLAND,48.055983,-122.708436,8,16,31,Y,Z17198, , ,53,Z16931,, ,Nordland,Indian Island,53,31,N,N,C,545936,,Jefferson
98358,NORDLAND,WA,JEFFERSON,360/564,N,,MARROWSTONE IS,48.055983,-122.708436,8,16,31,Y,Z17198, , ,53,Z17099,A, ,Nordland,Marrowstone Is,53,31,N,N,C,545936,,Jefferson
98358,NORDLAND,WA,JEFFERSON,360/564,N,,MARROWSTONE ISLAND,48.055983,-122.708436,8,16,31,Y,Z17198, , ,53,Z17100,, ,Nordland,Marrowstone Island,53,31,N,N,C,545936,,Jefferson
98358,NORDLAND,WA,JEFFERSON,360/564,P,,NORDLAND,48.055983,-122.708436,8,16,31,Y,Z17198, , ,53,Z17198,,P,Nordland,Nordland,53,31,P,N,C,545936,,Jefferson
98358,NORDLAND,WA,JEFFERSON,360/564,N,,FORT FLAGLER,48.055983,-122.708436,8,16,31,Y,Z17198, , ,53,Z16807,, ,Nordland,Fort Flagler,53,31,N,N,C,545936,,Jefferson
98358,NORDLAND,WA,JEFFERSON,360/564,N,,INDIAN IS,48.055983,-122.708436,8,16,31,Y,Z17198, , ,53,Z16930,A, ,Nordland,Indian Is,53,31,N,N,C,545936,,Jefferson
98359,OLALLA,WA,KITSAP,253,N,,FRAGARIA,47.43302,-122.577411,8,152,35,Y,Z17228, , ,53,Z16816,, ,Olalla,Fragaria,53,35,N,N,C,546118,,Kitsap
98359,OLALLA,WA,KITSAP,253,P,,OLALLA,47.43302,-122.577411,8,152,35,Y,Z17228, , ,53,Z17228,,P,Olalla,Olalla,53,35,P,N,C,546118,,Kitsap
98359,OLALLA,WA,KITSAP,253,N,,OLALLA VALLEY,47.43302,-122.577411,8,152,35,Y,Z17228, , ,53,Z17229,, ,Olalla,Olalla Valley,53,35,N,N,C,546118,,Kitsap
98360,ORTING,WA,PIERCE,360/564,N,,OHOP,46.999312,-122.08056,8,46,53,Y,Z17247, , ,53,Z17226,, ,Orting,Ohop,53,53,N,N,D,546286,,Pierce
98360,ORTING,WA,PIERCE,360/564,N,,CROCKER,46.999312,-122.08056,8,46,53,Y,Z17247, , ,53,Z16658,, ,Orting,Crocker,53,53,N,N,D,546286,,Pierce
98360,ORTING,WA,PIERCE,360/564,P,,ORTING,46.999312,-122.08056,8,46,53,Y,Z17247, , ,53,Z17247,,P,Orting,Orting,53,53,P,N,D,546286,,Pierce
98360,ORTING,WA,PIERCE,360/564,N,,ELECTRON,46.999312,-122.08056,8,46,53,Y,Z17247, , ,53,Z16741,, ,Orting,Electron,53,53,N,N,D,546286,,Pierce
98361,PACKWOOD,WA,LEWIS,360/564,P,,PACKWOOD,46.68713,-121.680929,8,226,41,Y,Z17263, , ,53,Z17263,,P,Packwood,Packwood,53,41,P,N,C,546398,,Lewis
98362,PORT ANGELES,WA,CLALLAM,360/564,N,,LAKE CRESCENT,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z17005,, ,Port Angeles,Lake Crescent,53,9,N,Y,D,546692,,Clallam
98362,PORT ANGELES,WA,CLALLAM,360/564,N,,PT ANGELES,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z17322,A, ,Port Angeles,Pt Angeles,53,9,N,Y,D,546692,,Clallam
98362,PORT ANGELES,WA,CLALLAM,360/564,N,,AGNEW,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z16417,, ,Port Angeles,Agnew,53,9,N,Y,D,546692,,Clallam
98362,PORT ANGELES,WA,CLALLAM,360/564,N,,PHYST,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z17284,, ,Port Angeles,Physt,53,9,N,Y,D,546692,,Clallam
98362,PORT ANGELES,WA,CLALLAM,360/564,N,,MAPLE GROVE,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z17090,, ,Port Angeles,Maple Grove,53,9,N,Y,D,546692,,Clallam
98362,PORT ANGELES,WA,CLALLAM,360/564,N,,MOUNT PLEASANT,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z17159,, ,Port Angeles,Mount Pleasant,53,9,N,Y,D,546692,,Clallam
98362,PORT ANGELES,WA,CLALLAM,360/564,N,,FAIRHOLM,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z16780,, ,Port Angeles,Fairholm,53,9,N,Y,D,546692,,Clallam
98362,PORT ANGELES,WA,CLALLAM,360/564,N,,GALES ADDITION,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z16827,, ,Port Angeles,Gales Addition,53,9,N,Y,D,546692,,Clallam
98362,PORT ANGELES,WA,CLALLAM,360/564,P,,PORT ANGELES,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z17298,,P,Port Angeles,Port Angeles,53,9,P,Y,D,546692,,Clallam
98362,PORT ANGELES,WA,CLALLAM,360/564,N,,SOL DUC HOT SPRINGS,47.99614,-123.38281,8,32,9,Y,Z17298, , ,53,Z17473,, ,Port Angeles,Sol Duc Hot Springs,53,9,N,Y,D,546692,,Clallam
98363,PORT ANGELES,WA,CLALLAM,360/564,N,,PRT ANGELES,48.017263,-123.824588,8,32,9,Y,Z17298, , ,53,Z17317,A, ,Port Angeles,Prt Angeles,53,9,N,Y,D,546692,,Clallam
98363,PORT ANGELES,WA,CLALLAM,360/564,N,,PT ANGELES,48.017263,-123.824588,8,32,9,Y,Z17298, , ,53,Z17322,A, ,Port Angeles,Pt Angeles,53,9,N,Y,D,546692,,Clallam
98363,PORT ANGELES,WA,CLALLAM,360/564,P,,PORT ANGELES,48.017263,-123.824588,8,32,9,Y,Z17298, , ,53,Z17298,,P,Port Angeles,Port Angeles,53,9,P,Y,D,546692,,Clallam
98364,PORT GAMBLE,WA,KITSAP,360/564,Z,,LITTLE BOSTON,47.855561,-122.595581,8,152,35,Y,Z17300,P, ,53,Z17039,, ,Port Gamble,Little Boston,53,35,N,N,C,546734,,Kitsap
98364,PORT GAMBLE,WA,KITSAP,360/564,Z,,PORT GAMBLE,47.855561,-122.595581,8,152,35,Y,Z17300,P, ,53,Z17300,,P,Port Gamble,Port Gamble,53,35,P,N,C,546734,,Kitsap
98365,PORT LUDLOW,WA,JEFFERSON,360/564,C,,PORT LUDLOW,47.903073,-122.699314,8,16,31,Y,Z17302, , ,53,Z17302,,P,Port Ludlow,Port Ludlow,53,31,C,N,C,546744,,Jefferson
98365,PORT LUDLOW,WA,JEFFERSON,360/564,P,,PORT HADLOCK,47.903073,-122.699314,8,16,31,Y,Z17302, , ,53,Z17301,, ,Port Ludlow,Port Hadlock,53,31,P,N,C,546744,,Jefferson
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,WATERMAN,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17697,, ,Port Orchard,Waterman,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,ANNAPOLIS,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z16449,, ,Port Orchard,Annapolis,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,PT ORCHARD,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17326,A, ,Port Orchard,Pt Orchard,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,FERNWOOD,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z16791,, ,Port Orchard,Fernwood,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,SUNNYSLOPE,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17591,, ,Port Orchard,Sunnyslope,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,WAUTAUGA BEACH,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17703,, ,Port Orchard,Wautauga Beach,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,S PARK VLG,SOUTH PARK VILLAGE,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,9773,, ,Port Orchard,South Park Village,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,COLBY,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z16623,, ,Port Orchard,Colby,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,S PARK VLG,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,7084,A, ,Port Orchard,S Park Vlg,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,COLCHESTER,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z16624,, ,Port Orchard,Colchester,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,HORSESHOE LAKE,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z16920,, ,Port Orchard,Horseshoe Lake,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,P,,PORT ORCHARD,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17304,,P,Port Orchard,Port Orchard,53,35,P,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,OVERLOOK,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17255,, ,Port Orchard,Overlook,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,ORCHARD HEIGHTS,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17242,, ,Port Orchard,Orchard Heights,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,WYE LAKE,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17761,, ,Port Orchard,Wye Lake,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,HARPER,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z16888,, ,Port Orchard,Harper,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,LONG LAKE,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17045,, ,Port Orchard,Long Lake,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,LAKE HOLIDAY,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17007,, ,Port Orchard,Lake Holiday,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,EAST PORT ORCHARD,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z16718,, ,Port Orchard,East Port Orchard,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,FOREST CITY,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z16804,, ,Port Orchard,Forest City,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,PARKWOOD,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17271,, ,Port Orchard,Parkwood,53,35,N,Y,D,546762,,Kitsap
98366,PORT ORCHARD,WA,KITSAP,360/564,N,,VIEW PARK,47.54492,-122.581523,8,152,35,Y,Z17304, , ,53,Z17677,, ,Port Orchard,View Park,53,35,N,Y,D,546762,,Kitsap
98367,PORT ORCHARD,WA,KITSAP,253,P,,PORT ORCHARD,47.466162,-122.648176,8,152,35,Y,Z17304, , ,53,Z17304,,P,Port Orchard,Port Orchard,53,35,P,Y,D,546762,,Kitsap
